
miconic/s20-4.pddl,,193
miconic/s21-0.pddl,,250
miconic/s21-1.pddl,,208
miconic/s21-2.pddl,,136
miconic/s21-3.pddl,,196
miconic/s21-4.pddl,,166
miconic/s22-0.pddl,,338
miconic/s22-1.pddl,,288
miconic/s22-2.pddl,,356
miconic/s22-3.pddl,,182
miconic/s22-4.pddl,,187
miconic/s23-0.pddl,,235
miconic/s23-1.pddl,,
miconic/s23-2.pddl,,244
miconic/s23-3.pddl,,
miconic/s23-4.pddl,,245
miconic/s24-0.pddl,,223
miconic/s24-1.pddl,,289
miconic/s24-2.pddl,,283
miconic/s24-3.pddl,,273
miconic/s24-4.pddl,,270
miconic/s25-0.pddl,,435
miconic/s25-1.pddl,,551
miconic/s25-2.pddl,,
miconic/s25-3.pddl,,274
miconic/s25-4.pddl,,332
miconic/s26-0.pddl,,402
miconic/s26-1.pddl,,
miconic/s26-2.pddl,,305
miconic/s26-3.pddl,,455
miconic/s26-4.pddl,,244
miconic/s27-0.pddl,,
miconic/s27-1.pddl,,233
miconic/s27-2.pddl,,686
miconic/s27-3.pddl,,339
miconic/s27-4.pddl,,485
miconic/s28-0.pddl,,362
miconic/s28-1.pddl,,
miconic/s28-2.pddl,,415
miconic/s28-3.pddl,,418
miconic/s28-4.pddl,,344
miconic/s29-0.pddl,,238
miconic/s29-1.pddl,,378
miconic/s29-2.pddl,,427
miconic/s29-3.pddl,,404
miconic/s29-4.pddl,,463
miconic/s3-0.pddl,95,17
miconic/s3-1.pddl,143,22
miconic/s3-2.pddl,114,16
miconic/s3-3.pddl,121,12
miconic/s3-4.pddl,112,12
miconic/s30-0.pddl,,354
miconic/s30-1.pddl,,452
miconic/s30-2.pddl,,377
miconic/s30-3.pddl,,
miconic/s30-4.pddl,,393
miconic/s4-0.pddl,677,15
miconic/s4-1.pddl,643,16
miconic/s4-2.pddl,831,18
miconic/s4-3.pddl,831,22
miconic/s4-4.pddl,829,29
miconic/s5-0.pddl,2827,29
miconic/s5-1.pddl,3266,24
miconic/s5-2.pddl,1577,23
miconic/s5-3.pddl,2557,19
miconic/s5-4.pddl,3965,27
miconic/s6-0.pddl,9195,43
miconic/s6-1.pddl,10243,21
miconic/s6-2.pddl,11196,30
miconic/s6-3.pddl,14220,131
miconic/s6-4.pddl,16897,29
miconic/s7-0.pddl,56676,32
miconic/s7-1.pddl,63015,49
miconic/s7-2.pddl,55766,23
miconic/s7-3.pddl,53123,33
miconic/s7-4.pddl,96352,45
miconic/s8-0.pddl,290670,38
miconic/s8-1.pddl,339182,555
miconic/s8-2.pddl,204557,55
miconic/s8-3.pddl,435648,49
miconic/s8-4.pddl,315359,44
miconic/s9-0.pddl,1555308,61
miconic/s9-1.pddl,1344806,66
miconic/s9-2.pddl,1357709,57
miconic/s9-3.pddl,2083192,36
miconic/s9-4.pddl,1231475,477
mprime/prob01.pddl,367,5
mprime/prob02.pddl,2331,
mprime/prob03.pddl,80,4
mprime/prob04.pddl,75812,356
mprime/prob05.pddl,,
mprime/prob06.pddl,,
mprime/prob07.pddl,526,5
mprime/prob08.pddl,,
mprime/prob09.pddl,25259,
mprime/prob10.pddl,,
mprime/prob11.pddl,1099,298
mprime/prob12.pddl,35029,84
mprime/prob13.pddl,,
mprime/prob14.pddl,,
mprime/prob15.pddl,,
mprime/prob16.pddl,1321,
mprime/prob17.pddl,250,
mprime/prob18.pddl,,
mprime/prob19.pddl,,
mprime/prob20.pddl,,
mprime/prob21.pddl,33708,
mprime/prob22.pddl,,
mprime/prob23.pddl,,
mprime/prob24.pddl,,
mprime/prob25.pddl,18,4
mprime/prob26.pddl,122124,
mprime/prob27.pddl,8,5
mprime/prob28.pddl,118,59
mprime/prob29.pddl,356,8
mprime/prob30.pddl,,
mprime/prob31.pddl,337,
mprime/prob32.pddl,10048,90
mprime/prob33.pddl,,
mprime/prob34.pddl,363,6
mprime/prob35.pddl,1151,13
mystery/prob01.pddl,17,5
mystery/prob02.pddl,673,293
mystery/prob03.pddl,21,4
mystery/prob04.pddl,,
mystery/prob05.pddl,,
mystery/prob06.pddl,,
mystery/prob07.pddl,,
mystery/prob08.pddl,,
mystery/prob09.pddl,3739,30
mystery/prob10.pddl,,
mystery/prob11.pddl,32,7
mystery/prob12.pddl,,
mystery/prob13.pddl,,
mystery/prob14.pddl,,
mystery/prob15.pddl,,
mystery/prob16.pddl,,
mystery/prob17.pddl,66,
mystery/prob18.pddl,,
mystery/prob19.pddl,6634,
mystery/prob20.pddl,,
mystery/prob21.pddl,,
mystery/prob22.pddl,,
mystery/prob23.pddl,,
mystery/prob24.pddl,,
mystery/prob25.pddl,9,4
mystery/prob26.pddl,2546,41
mystery/prob27.pddl,8,5
mystery/prob28.pddl,29,12
mystery/prob29.pddl,55,4
mystery/prob30.pddl,22971,
nomystery-opt11-strips/p01.pddl,426,27
nomystery-opt11-strips/p02.pddl,2409,21
nomystery-opt11-strips/p03.pddl,2234,36
nomystery-opt11-strips/p04.pddl,31357,187
nomystery-opt11-strips/p05.pddl,391719,
nomystery-opt11-strips/p06.pddl,,
nomystery-opt11-strips/p07.pddl,,
nomystery-opt11-strips/p08.pddl,,
nomystery-opt11-strips/p09.pddl,,
nomystery-opt11-strips/p10.pddl,,
nomystery-opt11-strips/p11.pddl,411,28
nomystery-opt11-strips/p12.pddl,1893,27
nomystery-opt11-strips/p13.pddl,1572,33
nomystery-opt11-strips/p14.pddl,22335,112
nomystery-opt11-strips/p15.pddl,366213,
nomystery-opt11-strips/p16.pddl,,
nomystery-opt11-strips/p17.pddl,,
nomystery-opt11-strips/p18.pddl,,
nomystery-opt11-strips/p19.pddl,,
nomystery-opt11-strips/p20.pddl,,
openstacks-opt08-strips/p01.pddl,0,1
openstacks-opt08-strips/p02.pddl,0,1
openstacks-opt08-strips/p03.pddl,0,1
openstacks-opt08-strips/p04.pddl,0,1
openstacks-opt08-strips/p05.pddl,0,1
openstacks-opt08-strips/p06.pddl,0,1
openstacks-opt08-strips/p07.pddl,0,1
openstacks-opt08-strips/p08.pddl,0,1
openstacks-opt08-strips/p09.pddl,0,1
openstacks-opt08-strips/p10.pddl,0,1
openstacks-opt08-strips/p11.pddl,0,
openstacks-opt08-strips/p12.pddl,0,
openstacks-opt08-strips/p13.pddl,0,
openstacks-opt08-strips/p14.pddl,0,
openstacks-opt08-strips/p15.pddl,,
openstacks-opt08-strips/p16.pddl,,
openstacks-opt08-strips/p17.pddl,,
openstacks-opt08-strips/p18.pddl,0,
openstacks-opt08-strips/p19.pddl,,
openstacks-opt08-strips/p20.pddl,,
openstacks-opt08-strips/p21.pddl,,
openstacks-opt08-strips/p22.pddl,,
openstacks-opt08-strips/p23.pddl,,
openstacks-opt08-strips/p24.pddl,,
openstacks-opt08-strips/p25.pddl,,
openstacks-opt08-strips/p26.pddl,,
openstacks-opt08-strips/p27.pddl,,
openstacks-opt08-strips/p28.pddl,,
openstacks-opt08-strips/p29.pddl,,
openstacks-opt08-strips/p30.pddl,,
openstacks-opt11-strips/p01.pddl,0,1
openstacks-opt11-strips/p02.pddl,0,1
openstacks-opt11-strips/p03.pddl,0,1
openstacks-opt11-strips/p04.pddl,0,1
openstacks-opt11-strips/p05.pddl,0,1
openstacks-opt11-strips/p06.pddl,0,
openstacks-opt11-strips/p07.pddl,0,
openstacks-opt11-strips/p08.pddl,0,
openstacks-opt11-strips/p09.pddl,0,
openstacks-opt11-strips/p10.pddl,,
openstacks-opt11-strips/p11.pddl,,
openstacks-opt11-strips/p12.pddl,,
openstacks-opt11-strips/p13.pddl,,
openstacks-opt11-strips/p14.pddl,0,
openstacks-opt11-strips/p15.pddl,,
openstacks-opt11-strips/p16.pddl,,
openstacks-opt11-strips/p17.pddl,,
openstacks-opt11-strips/p18.pddl,,
openstacks-opt11-strips/p19.pddl,,
openstacks-opt11-strips/p20.pddl,,
openstacks-strips/p01.pddl,2009,685
openstacks-strips/p02.pddl,2458,903
openstacks-strips/p03.pddl,2009,693
openstacks-strips/p04.pddl,2009,683
openstacks-strips/p05.pddl,2009,697
openstacks-strips/p06.pddl,279613,
openstacks-strips/p07.pddl,264534,
openstacks-strips/p08.pddl,,
openstacks-strips/p09.pddl,,
openstacks-strips/p10.pddl,,
openstacks-strips/p11.pddl,,
openstacks-strips/p12.pddl,,
openstacks-strips/p13.pddl,,
openstacks-strips/p14.pddl,,
openstacks-strips/p15.pddl,,
openstacks-strips/p16.pddl,,
openstacks-strips/p17.pddl,,
openstacks-strips/p18.pddl,,
openstacks-strips/p19.pddl,,
openstacks-strips/p20.pddl,,
openstacks-strips/p21.pddl,,
openstacks-strips/p22.pddl,,
openstacks-strips/p23.pddl,,
openstacks-strips/p24.pddl,,
openstacks-strips/p25.pddl,,
openstacks-strips/p26.pddl,,
openstacks-strips/p27.pddl,,
openstacks-strips/p28.pddl,,
openstacks-strips/p29.pddl,,
openstacks-strips/p30.pddl,,
parcprinter-08-strips/p01.pddl,11,11
parcprinter-08-strips/p02.pddl,18,18
parcprinter-08-strips/p03.pddl,22,22
parcprinter-08-strips/p04.pddl,35,35
parcprinter-08-strips/p05.pddl,42,42
parcprinter-08-strips/p06.pddl,46,46
parcprinter-08-strips/p07.pddl,65,65
parcprinter-08-strips/p08.pddl,66,66
parcprinter-08-strips/p09.pddl,73,73
parcprinter-08-strips/p10.pddl,77,77
parcprinter-08-strips/p11.pddl,9,9
parcprinter-08-strips/p12.pddl,17,17
parcprinter-08-strips/p13.pddl,25,25
parcprinter-08-strips/p14.pddl,33,33
parcprinter-08-strips/p15.pddl,49,49
parcprinter-08-strips/p16.pddl,49,49
parcprinter-08-strips/p17.pddl,57,57
parcprinter-08-strips/p18.pddl,65,65
parcprinter-08-strips/p19.pddl,,
parcprinter-08-strips/p20.pddl,89,89
parcprinter-08-strips/p21.pddl,8,8
parcprinter-08-strips/p22.pddl,15,15
parcprinter-08-strips/p23.pddl,22,22
parcprinter-08-strips/p24.pddl,29,29
parcprinter-08-strips/p25.pddl,3697,40
parcprinter-08-strips/p26.pddl,43,43
parcprinter-08-strips/p27.pddl,50,50
parcprinter-08-strips/p28.pddl,57,57
parcprinter-08-strips/p29.pddl,,72
parcprinter-08-strips/p30.pddl,133,75
parcprinter-opt11-strips/p01.pddl,15,15
parcprinter-opt11-strips/p02.pddl,18,18
parcprinter-opt11-strips/p03.pddl,17,17
parcprinter-opt11-strips/p04.pddl,35,35
parcprinter-opt11-strips/p05.pddl,22,22
